ticker,company_name,sector,market_cap_category,has_market_cap,has_annual_financials,deactivated_on
RKDAGRRTL,RKD AGRI AND RETAIL LIMITED,,,FALSE,FALSE,2026-04-30
RLF,RLF LTD.,,,FALSE,FALSE,2026-04-30
RNFI,,,,FALSE,FALSE,2026-04-30
RNPL,,,,FALSE,FALSE,2026-04-30
ROCKINGDCE,,,,FALSE,FALSE,2026-04-30
RODIUM,RODIUM REALTY LIMITED,,,FALSE,FALSE,2026-04-30
ROHITFERRO,,Metals & Mining,,FALSE,TRUE,2026-04-30
ROJL,RO Jewels Limited,,,FALSE,FALSE,2026-04-30
ROLTA,,Information Technology,,FALSE,TRUE,2026-04-30
ROOPAIND,ROOPA INDUSTRIES LTD.,,,FALSE,FALSE,2026-04-30
ROSELABS,ROSELABS FINANCE LTD.,,,FALSE,FALSE,2026-04-30
ROSEMER,ROSE MERC.LTD.,,,FALSE,FALSE,2026-04-30
ROXHITECH,,,,FALSE,FALSE,2026-04-30
ROYALARC,,,,FALSE,FALSE,2026-04-30
ROYALCU,ROYAL CUSHION VINYL PRODUCTS L,,,FALSE,FALSE,2026-04-30
RRECL,RDB Real Estate Constructions,,,FALSE,FALSE,2026-04-30
RRETAIL,RAJNISH RETAIL LIMITED,,,FALSE,FALSE,2026-04-30
RRFIN,RR FINANCIAL CONSULTANTS LTD.,,,FALSE,FALSE,2026-04-30
RRIL,RRIL Limited,Textiles,,FALSE,FALSE,2026-04-30
RSCINT,RSC INTERNATIONAL LTD.,,,FALSE,FALSE,2026-04-30
RSDFIN,RSD Finance Limited,Financial Services,,FALSE,FALSE,2026-04-30
RTL,,,,FALSE,FALSE,2026-04-30
RTSPOWR,RTS POWER CORPORATION LTD.,,,FALSE,FALSE,2026-04-30
RUBICON,Rubicon Research Limited,Healthcare,,TRUE,FALSE,2026-04-30
RUCHI,,,,FALSE,FALSE,2026-04-30
RULKA,,,,FALSE,FALSE,2026-04-30
RUNGTAIR,RUNGTA IRRIGATION LTD.,,,FALSE,FALSE,2026-04-30
SAAKSHI,,,,FALSE,FALSE,2026-04-30
SABAR,,,,FALSE,FALSE,2026-04-30
SABOOSOD,SABOO SODIUM CHLORO LTD.,,,FALSE,FALSE,2026-04-30
SABTN,,Media Entertainment & Publication,,FALSE,TRUE,2026-04-30
SACHEEROME,,,,FALSE,FALSE,2026-04-30
SACHEMT,SACHETA METALS LTD.,,,FALSE,FALSE,2026-04-30
SADHAV,,,,FALSE,FALSE,2026-04-30
SAENTER,SOUTH ASIAN ENTERPRISES LTD.,,,FALSE,FALSE,2026-04-30
SAFEENTP,,,,FALSE,FALSE,2026-04-30
SAFFRON,SAFFRON INDUSTRIES LIMITED,,,FALSE,FALSE,2026-04-30
SAH,,,,FALSE,FALSE,2026-04-30
SAHAJSOLAR,,,,FALSE,FALSE,2026-04-30
SAHANA,,,,FALSE,FALSE,2026-04-30
SAHARAHOUS,SAHARA HOUSINGFINA CORPORATION,,,FALSE,FALSE,2026-04-30
SAHASRA,,,,FALSE,FALSE,2026-04-30
SAICAPI,SAI CAPITAL LTD.,,,FALSE,FALSE,2026-04-30
SAICOM,SAIANAND COMMERCIAL LIMITED,,,FALSE,FALSE,2026-04-30
SAIFL,,,,FALSE,FALSE,2026-04-30
SAJHOTELS,,,,FALSE,FALSE,2026-04-30
SAKTHIFIN,SAKTHI FINANCE LTD.,,,FALSE,FALSE,2026-04-30
SALAUTO,SAL AUTOMOTIVE LIMITED,,,FALSE,FALSE,2026-04-30
SALORAINTL,SALORA INTERNATIONAL LTD.,,,FALSE,FALSE,2026-04-30
SAMAY,,,,FALSE,FALSE,2026-04-30
SAMBANDAM,SAMBANDAM SPINNING MILLS LTD.,,,FALSE,FALSE,2026-04-30
SAMINDUS,SAM INDUSTRIES LTD.,,,FALSE,FALSE,2026-04-30
SAMKRG,SAMKRG PISTONS & RINGS LTD.,,,FALSE,FALSE,2026-04-30
SAMOR,Samor Reality Limited,,,FALSE,FALSE,2026-04-30
SAMPRE,SAMPRE NUTRITIONS LTD.,,,FALSE,FALSE,2026-04-30
SAMRATFORG,Samrat Forgings Limited,,,FALSE,FALSE,2026-04-30
SAMRATPH,SAMRAT PHARMACHEM LTD.,,,FALSE,FALSE,2026-04-30
SAMSRITA,SAMSRITA LABS LIMITED,,,FALSE,FALSE,2026-04-30
SANBLUE,SANBLUE CORPORATION LTD.,,,FALSE,FALSE,2026-04-30
SANCTRN,SANCO TRANS LTD.,,,FALSE,FALSE,2026-04-30
SANDUPHQ,SANDU PHARMACEUTICALS LTD.,,,FALSE,FALSE,2026-04-30
SANGAMFIN,Sangam Finserv Limited,,,FALSE,FALSE,2026-04-30
SANGANI,,,,FALSE,FALSE,2026-04-30
SANGHVIFOR,,INDUSTRIAL MANUFACTURING,,FALSE,TRUE,2026-04-30
SANJIVIN,SANJIVANI PARANTERAL LTD.,,,FALSE,FALSE,2026-04-30
SANPA,SANGAL PAPERS LTD.,,,FALSE,FALSE,2026-04-30
SANTETX,SANRHEA TECHNICAL TEXTILES LTD,,,FALSE,FALSE,2026-04-30
SAPL,Sar  Auto Products Limited,,,FALSE,FALSE,2026-04-30
SAPPL,Shree Ajit Pulp & Paper Limited,Forest Materials,,FALSE,FALSE,2026-04-30
SAROJA,,,,FALSE,FALSE,2026-04-30
SARTELE,,,,FALSE,FALSE,2026-04-30
SARTHAKIND,SARTHAK INDUSTRIES LTD.,,,FALSE,FALSE,2026-04-30
SARVOTTAM,Survottam Finvest Ltd.,,,FALSE,FALSE,2026-04-30
SATCH,SATCHMO HOLDINGS LIMITED,,,FALSE,FALSE,2026-04-30
SATECH,,,,FALSE,FALSE,2026-04-30
SATINDLTD,,,,FALSE,FALSE,2026-04-30
SATIPOLY,,,,FALSE,FALSE,2026-04-30
SATKARTAR,,,,FALSE,FALSE,2026-04-30
SATTVAENGG,,,,FALSE,FALSE,2026-04-30
SATTVASUKU,SATTVA SUKUN LIFECARE LIMITED,,,FALSE,FALSE,2026-04-30
SAUMYA,Saumya Consultants Ltd.,,,FALSE,FALSE,2026-04-30
SAVERA,SAVERA INDUSTRIES LTD.,,,FALSE,FALSE,2026-04-30
SAVY,,,,FALSE,FALSE,2026-04-30
SAWALIYA,,,,FALSE,FALSE,2026-04-30
SAYAJIHOTL,Sayaji Hotels Limited,SERVICES,,FALSE,TRUE,2026-04-30
SAYAJIIND,Sayaji Industries Limited,,,FALSE,FALSE,2026-04-30
SBECSUG,SBEC SUGAR LTD.,,,FALSE,FALSE,2026-04-30
SBECSYS,SBEC SYSTEMS (INDIA) LTD.,,,FALSE,FALSE,2026-04-30
SBFL,Shree Bhavya Fabrics Limited,,,FALSE,FALSE,2026-04-30
SBIBPB,,Financial Services,,FALSE,FALSE,2026-04-30
SBIBPB.BO,SBI Mutual Fund,,,FALSE,FALSE,2026-04-30
SBIMIDMOM,,Financial Services,,FALSE,FALSE,2026-04-30
SBIMIDMOM.BO,SBI Mutual Fund,,,FALSE,FALSE,2026-04-30
SBINEQWETF,,,,FALSE,FALSE,2026-04-30
SBINMID150,,Financial Services,,FALSE,FALSE,2026-04-30
SBINMID150.BO,SBI Mutual Fund,,,FALSE,FALSE,2026-04-30
SBISENSEX,SBI MUTUAL FUND - SBI ETF SENS,,,FALSE,FALSE,2026-04-30
SBISILVER,,Financial Services,,FALSE,FALSE,2026-04-30
SCAGRO,SC Agrotech Limited,,,FALSE,FALSE,2026-04-30
SCANSTL,Scan Steels Limited,Metals & Mining,,FALSE,FALSE,2026-04-30
SCAPDVR,,,,FALSE,FALSE,2026-04-30
SCML,,,,FALSE,FALSE,2026-04-30
SCOOBEEDAY,SCOOBEE DAY GARMENTS (INDIA) L,,,FALSE,FALSE,2026-04-30
SCTL,Suncare Traders Limited,,,FALSE,FALSE,2026-04-30
SDREAMS,,,,FALSE,FALSE,2026-04-30
SEASONST,SEASONS TEXTILES LTD.,,,FALSE,FALSE,2026-04-30
SEATV,SEA TV NETWORK LTD.,,,FALSE,FALSE,2026-04-30
SEIL,Shanti Educational Initiatives Limited,Consumer Services,,FALSE,FALSE,2026-04-30
SEKURITIND,SAINT-GOBAIN SEKURIT INDIA LTD,,,FALSE,FALSE,2026-04-30
SELAN,,,,FALSE,FALSE,2026-04-30
SELECTIPO,,Financial Services,,FALSE,FALSE,2026-04-30
SELECTIPO.BO,Mirae Asset Mutual Fund,,,FALSE,FALSE,2026-04-30
SELLOWRAP,,,,FALSE,FALSE,2026-04-30
SELLWIN,SELLWIN TRADERS LIMITED,,,FALSE,FALSE,2026-04-30
SENSEX1,KOTAK MAHINDRA MUTUAL FUND,,,FALSE,FALSE,2026-04-30
SENSEXADD,,Financial Services,,FALSE,FALSE,2026-04-30
SENSEXADD.BO,DSP BSE Sensex ETF,,,FALSE,FALSE,2026-04-30
SENSEXBEES,NIPPON INDIA ETF SENSEX,,,FALSE,FALSE,2026-04-30
SENSEXBETA,,Financial Services,,FALSE,FALSE,2026-04-30
SENSEXBETA.BO,UTI BSE Sensex ETF,,,FALSE,FALSE,2026-04-30
SENSEXETF,,,,FALSE,FALSE,2026-04-30
SENSEXIETF,,,,FALSE,FALSE,2026-04-30
SEPOWER,,,,FALSE,FALSE,2026-04-30
SEQUENT,,,,FALSE,FALSE,2026-04-30
SERA,SERA INVESTMENTS & FINANCE IND,,,FALSE,FALSE,2026-04-30
SERVICE,,,,FALSE,FALSE,2026-04-30
SETFBSE100,SBI Mutual Fund,,,FALSE,FALSE,2026-04-30
SETFNIF50,,,,FALSE,FALSE,2026-04-30
SETFNIFBK,,,,FALSE,FALSE,2026-04-30
SETFSN50,SBI Mutual Fund,,,FALSE,FALSE,2026-04-30
SFML,,,,FALSE,FALSE,2026-04-30
SFPIL,SQUARE FOUR PROJECTS INDIA LIM,,,FALSE,FALSE,2026-04-30
SGNTE,SGN TELECOMS LTD.,,,FALSE,FALSE,2026-04-30
SGRL,Shree Ganesh Remedies Limited,,,FALSE,FALSE,2026-04-30
SHAHISHIP,Shahi Shipping Limited,,,FALSE,FALSE,2026-04-30
SHAHLON,Shahlon Silk Industries Limite,,,FALSE,FALSE,2026-04-30
SHAKTIPR,SHAKTI PRESS LTD.,,,FALSE,FALSE,2026-04-30
SHALIWIR,SHALIMAR WIRES INDUSTRIES LTD.,,,FALSE,FALSE,2026-04-30
SHALPRO,SHALIMAR PRODUCTIONS LTD.,,,FALSE,FALSE,2026-04-30
SHANTHALA,,,,FALSE,FALSE,2026-04-30
SHAQUAK,SHANTANU SHEOREY AQUAKULT LTD.,,,FALSE,FALSE,2026-04-30
SHARDUL,Shardul Securities Limited,Financial Services,,FALSE,TRUE,2026-04-30
SHARIABEES,,Financial Services,,FALSE,FALSE,2026-04-30
SHARIABEES.BO,NIPPON INDIA ETF SHARIAH BEES,,,FALSE,FALSE,2026-04-30
SHARMEH,SHARMA EAST INDIA HOSPITALS &,,,FALSE,FALSE,2026-04-30
SHARPLINE,SHARPLINE BROADCAST LIMITED,,,FALSE,FALSE,2026-04-30
SHASHIJIT,Shashijit Infraprojects Limite,,,FALSE,FALSE,2026-04-30
SHAWGELTIN,NARMADA GELATINES LTD.,,,FALSE,FALSE,2026-04-30
SHBAJRG,Shri Bajrang Alliance Limited,Capital Goods,,FALSE,FALSE,2026-04-30
SHEEL,,,,FALSE,FALSE,2026-04-30
SHEETAL,,,,FALSE,FALSE,2026-04-30
SHERA,,,,FALSE,FALSE,2026-04-30
SHESHAINDS,SHESHADRI INDUSTRIES LIMITED,,,FALSE,FALSE,2026-04-30
SHETHJI,,,,FALSE,FALSE,2026-04-30
SHETR,SHETRON LTD.,,,FALSE,FALSE,2026-04-30
SHGANEL,SHREE GANESH ELASTOPLAST LTD.,,,FALSE,FALSE,2026-04-30
SHHARICH,SHREE HARI CHEMICALS EXPORT LT,,,FALSE,FALSE,2026-04-30
SHIGAN,,,,FALSE,FALSE,2026-04-30
SHIL,,,,FALSE,FALSE,2026-04-30
SHILGRAVQ,SHILP GRAVURES LTD.,,,FALSE,FALSE,2026-04-30
SHINDL,Sharat Industries Limited,Fast Moving Consumer Goods,,FALSE,FALSE,2026-04-30
SHISHIND,Shish Industries Limited,,,FALSE,FALSE,2026-04-30
SHIVAAGRO,SHIVA GLOBAL AGRO INDUSTRIES L,,,FALSE,FALSE,2026-04-30
SHIVACEM,SHIVA CEMENT LTD.,,,FALSE,FALSE,2026-04-30
SHIVAGR,SHIVAGRICO IMPLEMENTS LTD.,,,FALSE,FALSE,2026-04-30
SHIVASHRIT,,,,FALSE,FALSE,2026-04-30
SHKARTP,SHREE KARTHIK PAPERS LTD.,,,FALSE,FALSE,2026-04-30
SHKSIL,,,,FALSE,FALSE,2026-04-30
SHPLPUNE,Sayaji Hotels (Pune) Limited,,,FALSE,FALSE,2026-04-30
SHRAAITECH,Shradha AI Technologies Limite,,,FALSE,FALSE,2026-04-30
SHRADDHA,SHRADDHA PRIME PROJECTS LTD,,,FALSE,FALSE,2026-04-30
SHRAJOI,SHRI RAJIVLOCHAN OIL EXTRACTIO,,,FALSE,FALSE,2026-04-30
SHRAJSYNQ,SHREE RAJASTHAN SYNTEX LTD.,,,FALSE,FALSE,2026-04-30
SHRDAIS,SHARDA ISPAT LTD.,,,FALSE,FALSE,2026-04-30
SHREEGANES,Shree Ganesh Biotech (India) L,,,FALSE,FALSE,2026-04-30
SHREEKARNI,,,,FALSE,FALSE,2026-04-30
SHREEOSFM,,,,FALSE,FALSE,2026-04-30
SHREEPAC,SHREE PACETRONIX LTD.,,,FALSE,FALSE,2026-04-30
SHREMETAL,SHREE METALLOYS LTD.,,,FALSE,FALSE,2026-04-30
SHREYAS,,,,FALSE,FALSE,2026-04-30
SHREYASI,SHREYAS INTERMEDIATES LTD.,,,FALSE,FALSE,2026-04-30
SHRIAHIMSA,,,,FALSE,FALSE,2026-04-30
SHRIDINE,SHRI DINESH MILLS LTD.,,,FALSE,FALSE,2026-04-30
SHRIGANG,SHRI GANG INDUSTRIES AND ALLIE,,,FALSE,FALSE,2026-04-30
SHRIKANHA,,,,FALSE,FALSE,2026-04-30
SHRIKRISH,Shri Krishna Devcon Limited,Realty,,FALSE,FALSE,2026-04-30
SHRIRAMCIT,,Financial Services,,FALSE,TRUE,2026-04-30
SHRIRAMEPC,,,,FALSE,FALSE,2026-04-30
SHRISTI,SHRISTI INFRASTRUCTURE DEVELOP,,,FALSE,FALSE,2026-04-30
SHRITECH,,,,FALSE,FALSE,2026-04-30
SHRJAGP,SHRI JAGDAMBA POLYMERS LTD.,,,FALSE,FALSE,2026-04-30
SHRYDUS,SHRYDUS INDUSTRIES LIMITED,,,FALSE,FALSE,2026-04-30
SHUBHAM,Shubham Polyspin Limited,,,FALSE,FALSE,2026-04-30
SHUBHLAXMI,,,,FALSE,FALSE,2026-04-30
SHUBHSHREE,,,,FALSE,FALSE,2026-04-30
SHUKRAPHAR,Shukra Pharmaceuticals Limited,,,FALSE,FALSE,2026-04-30
SHVFL,SHREEVATSAA FINANCE & LEASING,,,FALSE,FALSE,2026-04-30
SHYAMDHANI,,,,FALSE,FALSE,2026-04-30
SHYMINV,SHYAMKAMAL INVESTMENTS LTD.,,,FALSE,FALSE,2026-04-30
SIBARAUT,SIBAR AUTO PARTS LTD.,,,FALSE,FALSE,2026-04-30
SICAGEN,Sicagen India Limited,Basic Materials,,FALSE,TRUE,2026-04-30
SICAL,,Services,,FALSE,TRUE,2026-04-30
SICAPIT,SI CAPITAL & FINANCIAL SERVICE,,,FALSE,FALSE,2026-04-30
SIDDHA,SIDDHA VENTURES LTD.,,,FALSE,FALSE,2026-04-30
SIDDHEGA,SIDDHESWARI GARMENTS LTD.,,,FALSE,FALSE,2026-04-30
SIDDHICOTS,,,,FALSE,FALSE,2026-04-30
SIDDHIKA,,,,FALSE,FALSE,2026-04-30
SIEL,SUPERIOR INDUSTRIAL ENTERPRISE,,,FALSE,FALSE,2026-04-30
SIGNORIA,,,,FALSE,FALSE,2026-04-30
SIIL,Sabrimala Industries India Lim,TEXTILES,,FALSE,FALSE,2026-04-30
SIKA,Sika Interplant Systems Limited,Capital Goods,,FALSE,FALSE,2026-04-30
SILKFLEX,,,,FALSE,FALSE,2026-04-30
SILKY,,,,FALSE,FALSE,2026-04-30
SILVER,,Financial Services,,FALSE,FALSE,2026-04-30
SILVER1,,Financial Services,,FALSE,FALSE,2026-04-30
SILVER360,,Financial Services,,FALSE,FALSE,2026-04-30
SILVERAG,,Financial Services,,FALSE,FALSE,2026-04-30
SILVERBETA,,Financial Services,,FALSE,FALSE,2026-04-30
SILVERBND,,Financial Services,,FALSE,FALSE,2026-04-30
SILVERCASE,,Financial Services,,FALSE,FALSE,2026-04-30
SILVOAK,SILVER OAK (INDIA) LTD.,,,FALSE,FALSE,2026-04-30
SIMMOND,SIMMONDS MARSHALL LTD.,,,FALSE,FALSE,2026-04-30
SIMPLEXCAS,SIMPLEX CASTINGS LTD.,,,FALSE,FALSE,2026-04-30
SIMPLXPAP,SIMPLEX PAPERS LTD.,,,FALSE,FALSE,2026-04-30
SIMPLXREA,SIMPLEX REALTY LTD.,,,FALSE,FALSE,2026-04-30
SIMRAN,SIMRAN FARMS LTD.,,,FALSE,FALSE,2026-04-30
SINGERIND,Singer India Limited,Consumer Durables,,FALSE,FALSE,2026-04-30
SINTEX,,Textiles,,FALSE,TRUE,2026-04-30
SIPL,SHELTER INFRA PROJECTS LTD.,,,FALSE,FALSE,2026-04-30
SITAENT,SITA ENTERPRISES LTD.,,,FALSE,FALSE,2026-04-30
SJLOGISTIC,,,,FALSE,FALSE,2026-04-30
SKCIL,Shri Keshav Cements and Infra,,,FALSE,FALSE,2026-04-30
SKFINDUS,SKF India (Industrial) Limited,Industrials,,TRUE,FALSE,2026-04-30
SKP,,,,FALSE,FALSE,2026-04-30
SKPMIL,SHREE KRISHNA PAPER MILLS & IN,,,FALSE,FALSE,2026-04-30
SKPSEC,SKP SECURITIES LTD.,,,FALSE,FALSE,2026-04-30
SKYIND,SKY INDUSTRIES LTD.,,,FALSE,FALSE,2026-04-30
SKYLMILAR,SKYLINE MILLARS LTD.,,,FALSE,FALSE,2026-04-30
SLONE,,,,FALSE,FALSE,2026-04-30
SMALL250,,Financial Services,,FALSE,FALSE,2026-04-30
SMALL250.BO,Mirae Asset Mutual Fund,,,FALSE,FALSE,2026-04-30
SMALLADD,,Financial Services,,FALSE,FALSE,2026-04-30
SMALLADD.BO,DSP Mutual Fund,,,FALSE,FALSE,2026-04-30
SMALLCAP,,Financial Services,,FALSE,FALSE,2026-04-30
SMALLCAP.BO,Mirae Asset Mutual Fund,,,FALSE,FALSE,2026-04-30
SMARTEN,,,,FALSE,FALSE,2026-04-30
SMARTFIN,Smart Finsec Limited,,,FALSE,FALSE,2026-04-30
SMFIL,SMITHS & FOUNDERS (INDIA) LIMI,,,FALSE,FALSE,2026-04-30
SMGOLD,S. M. Gold Limited,,,FALSE,FALSE,2026-04-30
SML100CASE,,Financial Services,,FALSE,FALSE,2026-04-30
SML100CASE.BO,Zerodha Mutual Fund,,,FALSE,FALSE,2026-04-30
SMLISUZU,,,,FALSE,FALSE,2026-04-30
SMRUTHIORG,Smruthi Organics Limited,,,FALSE,FALSE,2026-04-30
SMSLIFE,,,,FALSE,FALSE,2026-04-30
SMVD,,,,FALSE,FALSE,2026-04-30
SNEHAA,,,,FALSE,FALSE,2026-04-30
SNL,SNL BEARINGS LTD.,,,FALSE,FALSE,2026-04-30
SNXT30BEES,,Financial Services,,FALSE,FALSE,2026-04-30
SNXT30BEES.BO,Nippon India Mutual Fund,,,FALSE,FALSE,2026-04-30
SNXT50BEES,NIPPON INDIA ETF SENSEX NEXT 5,,,FALSE,FALSE,2026-04-30
SNXT50BETA,,Financial Services,,FALSE,FALSE,2026-04-30
SNXT50BETA.BO,UTI BSE  Sensex Next 50 ETF,,,FALSE,FALSE,2026-04-30
SOBME,SOBHAGYA MERCHANTILE LTD.,,,FALSE,FALSE,2026-04-30
SOCL,,,,FALSE,FALSE,2026-04-30
SOFCOM,SOFCOM SYSTEMS LIMITED,,,FALSE,FALSE,2026-04-30
SOFTRAKV,SOFTRAK VENTURE INVESTMENT LTD,,,FALSE,FALSE,2026-04-30
SOLIDSTON,SOLID STONE COMPANY LTD.,,,FALSE,FALSE,2026-04-30
SOLIMAC,SOLITAIRE MACHINE TOOLS LTD.,,,FALSE,FALSE,2026-04-30
SONAL,Sonal Mercantile Limited,Financial Services,,FALSE,FALSE,2026-04-30
SONALAD,SONAL ADHESIVES LTD.,,,FALSE,FALSE,2026-04-30
SONAMAC,,,,FALSE,FALSE,2026-04-30
SONAMCLOCK,,,,FALSE,FALSE,2026-04-30
SONUINFRA,,,,FALSE,FALSE,2026-04-30
SORILINFRA,,Diversified,,FALSE,TRUE,2026-04-30
SOTAC,,,,FALSE,FALSE,2026-04-30
SOURCENTRL,SOURCE NATURAL FOODS & HERBAL,,,FALSE,FALSE,2026-04-30
SOUTHERNIN,SOUTHERN INFOCONSULTANTS LIMIT,,,FALSE,FALSE,2026-04-30
SOUTHMG,SOUTHERN MAGNESIUM & CHEMICALS,,,FALSE,FALSE,2026-04-30
SOUTLAT,SOUTHERN LATEX LTD.,,,FALSE,FALSE,2026-04-30
SOVERDIA,SOVEREIGN DIAMONDS LTD.,,,FALSE,FALSE,2026-04-30
SPACEINCUBA,Space Incubatrics Technologies,,,FALSE,FALSE,2026-04-30
SPARKLEGR,SPARKLE GOLD ROCK LIMITED,,,FALSE,FALSE,2026-04-30
SPCAPIT,SP CAPITAL FINANCING LTD.,,,FALSE,FALSE,2026-04-30
SPCL,,,,FALSE,FALSE,2026-04-30
SPEB,,,,FALSE,FALSE,2026-04-30
SPECFOOD,SPECTRUM FOODS LTD.,,,FALSE,FALSE,2026-04-30
SPECTSTM,,,,FALSE,FALSE,2026-04-30
SPELS,SPEL SEMICONDUCTOR LTD.,,,FALSE,FALSE,2026-04-30
SPENTA,SPENTA INTERNATIONAL LTD.,,,FALSE,FALSE,2026-04-30
SPICEISLIN,SPICE ISLANDS INDUSTRIES LIMIT,,,FALSE,FALSE,2026-04-30
SPICEJET,,Industrials,,FALSE,TRUE,2026-04-30
SPICEJET.BO,SPICEJET LTD.,,,FALSE,FALSE,2026-04-30
SPICELOUNG,SPICE LOUNGE FOOD WORKS LIMITE,,,FALSE,FALSE,2026-04-30
SPPPOLY,,,,FALSE,FALSE,2026-04-30
SPRAYKING,Sprayking Limited,,,FALSE,FALSE,2026-04-30
SPRL,,,,FALSE,FALSE,2026-04-30
SPSL,SHREE PRECOATED STEELS LTD.,,,FALSE,FALSE,2026-04-30
SPTRSHI,SAPTARISHI AGRO INDUSTRIES LTD,,,FALSE,FALSE,2026-04-30
SPUNWEB,,,,FALSE,FALSE,2026-04-30
SPYL,,,,FALSE,FALSE,2026-04-30
SRAMSET,SHRIRAM ASSET MANAGEMENT CO.LT,,,FALSE,FALSE,2026-04-30
SREINFRA,,Financial Services,,FALSE,TRUE,2026-04-30
SRESTHA,Srestha Finvest Limited,,,FALSE,FALSE,2026-04-30
SRIKPRIND,SRI KPR INDUSTRIES LTD.,,,FALSE,FALSE,2026-04-30
SRINACHA,SRI NACHAMMAI COTTON MILLS LTD,,,FALSE,FALSE,2026-04-30
SRIPIPES,,METALS,,FALSE,TRUE,2026-04-30
SRIVASAVI,,,,FALSE,FALSE,2026-04-30
SRMCL,SRI RAMAKRISHNA MILLS (COIMBAT,,,FALSE,FALSE,2026-04-30
SRTRANSFIN,,,,FALSE,FALSE,2026-04-30
SRUSTEELS,SRU Steels Limited,,,FALSE,FALSE,2026-04-30
SSEGL,,,,FALSE,FALSE,2026-04-30
SSFL,,,,FALSE,FALSE,2026-04-30
SSFLPP,Spandana Sphoorty Financial Li,,,FALSE,FALSE,2026-04-30
SSLEL,SIR SHADI LAL ENTERPRISES LTD.,,,FALSE,FALSE,2026-04-30
SSWRL,SHREE STEEL WIRE ROPES LTD.,,,FALSE,FALSE,2026-04-30
STANCAP,STANDARD CAPITAL MARKETS LTD.,,,FALSE,FALSE,2026-04-30
STANPACK,STANPACKS (INDIA) LTD.,,,FALSE,FALSE,2026-04-30
STANROS,STANROSE MAFATLAL INVESTMENTS,,,FALSE,FALSE,2026-04-30
STARCOM,STARCOM INFORMATION TECHNOLOGY,,,FALSE,FALSE,2026-04-30
STARDELTA,STAR DELTA TRANSFORMERS LIMITE,,,FALSE,FALSE,2026-04-30
STARHFL,STAR HOUSING FINANCE LIMITED,,,FALSE,FALSE,2026-04-30
STARLOG,Starlog Enterprises Limited,,,FALSE,FALSE,2026-04-30
STDSFAC,STANDARD SURFACTANTS LTD.,,,FALSE,FALSE,2026-04-30
STEP2COR,STEP TWO CORPORATION LTD.,,,FALSE,FALSE,2026-04-30
STHINPA,SOUTH INDIA PAPER MILLS LTD.,,,FALSE,FALSE,2026-04-30
STL,Shreeji Translogistics Limited,,,FALSE,FALSE,2026-04-30
STLNETWORK,STL Networks Limited,Communication Services,,TRUE,FALSE,2026-04-30
STLSTRINF,STEEL STRIPS INFRASTRUCTURES L,,,FALSE,FALSE,2026-04-30
STOVACQ,STOVEC INDUSTRIES LTD.,,,FALSE,FALSE,2026-04-30
STRGRENWO,STERLING GREEN WOODS LTD.,,,FALSE,FALSE,2026-04-30
STUDIOLSD,,,,FALSE,FALSE,2026-04-30
SUBAHOTELS,,,,FALSE,FALSE,2026-04-30
SUBCAPCITY,,Construction,,FALSE,TRUE,2026-04-30
SUBSM,SUBHASH SILK MILLS LTD.,,,FALSE,FALSE,2026-04-30
SUCROSA,SUPER CROP SAFE LTD.,,,FALSE,FALSE,2026-04-30
SUDAI,SUDAL INDUSTRIES LTD.,,,FALSE,FALSE,2026-04-30
SUDTIND-B,SUDITI INDUSTRIES LTD.,,,FALSE,FALSE,2026-04-30
SUGALDAM,SUGAL & DAMANI SHARE BROKERS L,,,FALSE,FALSE,2026-04-30
SUJALA,Sujala Trading & Holding Ltd.,,,FALSE,FALSE,2026-04-30
SULABEN,SULABH ENGINEERS & SERVICES LT,,,FALSE,FALSE,2026-04-30
SUMEDHA,SUMEDHA FISCAL SERVICES LTD.,,,FALSE,FALSE,2026-04-30
SUMERUIND,SUMERU INDUSTRIES LTD.,,,FALSE,FALSE,2026-04-30
SUMUKA,Sumuka Agro Industries Limited,,,FALSE,FALSE,2026-04-30
SUNCLAYLTD,,,,FALSE,FALSE,2026-04-30
SUNDARMHLD,,,,FALSE,FALSE,2026-04-30
SUNILAGR,SUNIL AGRO FOODS LTD.,,,FALSE,FALSE,2026-04-30
SUNLITE,,,,FALSE,FALSE,2026-04-30
SUNLOC,SUNIL HEALTHCARE LTD,,,FALSE,FALSE,2026-04-30
SUNRAKSHAK,SUNRAKSHAKK INDUSTRIES INDIA L,,,FALSE,FALSE,2026-04-30
SUNREST,,,,FALSE,FALSE,2026-04-30
SUNSHIEL,SUNSHIELD CHEMICALS LTD.,,,FALSE,FALSE,2026-04-30
SUNTECH,,,,FALSE,FALSE,2026-04-30
SUPER,SUPER SALES INDIA LTD.,,,FALSE,FALSE,2026-04-30
SUPERIOR,Superior Finlease Limited,,,FALSE,FALSE,2026-04-30
SUPERTEX,SUPERTEX INDUSTRIES LTD.,,,FALSE,FALSE,2026-04-30
SUPPETRO,,Chemicals,,FALSE,TRUE,2026-04-30
SUPRAPFSL,Supra Pacific Financial Servic,,,FALSE,FALSE,2026-04-30
SUPRATRE,Supra Trends Limited,,,FALSE,FALSE,2026-04-30
SUPREMEPWR,,,,FALSE,FALSE,2026-04-30
SUPTANERY,SUPER TANNERY LIMITED,,,FALSE,FALSE,2026-04-30
SURAJINDPP,Suraj Industries Limited.,,,FALSE,FALSE,2026-04-30
SURANI,,,,FALSE,FALSE,2026-04-30
