ticker,price,intrinsic_value,dcf_iv,pe_iv,margin_of_safety,signal,sector,wacc_used,revenue_growth,fcf_growth,op_margin,dcf_reliable,dcf_eligible,latest_fcf_bn,fundamental_grade,fundamental_score,buy_price,target_price,stop_loss,rr_ratio,target_upside_pct,sl_pct,holding_period,entry_signal,plan_summary,rel_val_signal,rel_val_avg_pct,rel_val_metrics
NKE,52.98,31.47,34.07,27.56,-40.61,Overvalued 🔴,US Consumer Discretionary,9.2,-6.02,-10.14,7.99,True,True,3.268,AVERAGE,51,33.04,34.69,26.43,0.25,-34.5,20.0,Long Term (3+ years),Overvalued by 41% — DCF fair value estimate 31,❌ Overvalued 41% · DCF fair value 31 · Insufficient Data at market price,,,
RPM,98.84,58.49,50.92,76.15,-40.83,Overvalued 🔴,US Materials,9.2,1.59,18.0,12.21,True,True,0.538,GOOD,72,61.41,114.11,52.2,5.72,15.4,15.0,Long Term (3+ years),Overvalued by 41% — DCF fair value estimate 58,❌ Overvalued 41% · DCF fair value 58 · Insufficient Data at market price,,,
EMN,71.4,41.58,28.97,71.02,-41.76,Overvalued 🔴,US Materials,8.9,-5.0,5.09,10.92,True,True,0.424,AVERAGE,53,43.66,80.9,34.93,4.26,13.3,20.0,Long Term (3+ years),Overvalued by 42% — DCF fair value estimate 42,❌ Overvalued 42% · DCF fair value 42 · Insufficient Data at market price,,,
PODD,216.0,125.68,106.33,161.62,-41.82,Overvalued 🔴,US General,9.0,20.0,18.0,17.5,True,True,0.35,STRONG,81,131.96,187.47,116.13,3.51,-13.2,12.0,Medium Term (1.5–3 years),Overvalued by 42% — DCF fair value estimate 126,❌ Overvalued 42% · DCF fair value 126 · Insufficient Data at market price,,,
PANW,153.22,88.54,93.44,79.44,-42.21,Overvalued 🔴,US General,9.0,16.44,18.0,13.48,True,True,3.47,STRONG,83,92.97,97.61,81.81,0.42,-36.3,12.0,Medium Term (1.5–3 years),Overvalued by 42% — DCF fair value estimate 89,❌ Overvalued 42% · DCF fair value 89 · Insufficient Data at market price,,,
TMO,490.77,281.03,194.1,411.43,-42.74,Overvalued 🔴,US Healthcare Services,8.3,2.24,-3.12,18.2,True,True,6.293,AVERAGE,59,295.08,509.91,236.07,3.64,3.9,20.0,Long Term (3+ years),Overvalued by 43% — DCF fair value estimate 281,❌ Overvalued 43% · DCF fair value 281 · Insufficient Data at market price,,,
ETN,375.0,207.16,148.63,315.87,-44.76,Overvalued 🔴,US Industrials,9.1,10.11,14.0,18.98,True,True,3.553,STRONG,81,217.52,347.66,191.42,4.99,-7.3,12.0,Long Term (3+ years),Overvalued by 45% — DCF fair value estimate 207,❌ Overvalued 45% · DCF fair value 207 · Insufficient Data at market price,,,
RSG,215.55,118.9,96.29,160.89,-44.84,Overvalued 🔴,US Industrials,8.7,4.93,10.92,20.02,True,True,2.409,GOOD,70,124.85,172.08,106.12,2.52,-20.2,15.0,Long Term (3+ years),Overvalued by 45% — DCF fair value estimate 119,❌ Overvalued 45% · DCF fair value 119 · Insufficient Data at market price,,,
MTD,1265.75,697.99,605.27,870.19,-44.86,Overvalued 🔴,US General,9.0,2.75,4.66,27.78,True,True,0.849,STRONG,84,732.89,1081.57,644.94,3.96,-14.6,12.0,Long Term (3+ years),Overvalued by 45% — DCF fair value estimate 698,❌ Overvalued 45% · DCF fair value 698 · Insufficient Data at market price,,,
POOL,202.17,111.19,81.38,166.55,-45.0,Overvalued 🔴,US Industrials,8.9,-2.26,-11.82,10.97,True,True,0.31,AVERAGE,53,116.75,122.58,93.4,0.25,-39.4,20.0,Long Term (3+ years),Overvalued by 45% — DCF fair value estimate 111,❌ Overvalued 45% · DCF fair value 111 · Insufficient Data at market price,,,
NRG,151.04,82.48,13.56,185.87,-45.39,Overvalued 🔴,US Utilities,7.7,5.16,-20.0,6.33,True,True,0.765,AVERAGE,52,86.61,90.94,69.29,0.25,-39.8,20.0,Long Term (3+ years),Overvalued by 45% — DCF fair value estimate 82,❌ Overvalued 45% · DCF fair value 82 · Insufficient Data at market price,,,
RTX,195.0,106.18,82.5,150.16,-45.55,Overvalued 🔴,US Industrials,8.7,9.73,14.0,10.5,True,True,7.448,GOOD,64,111.49,164.94,94.77,3.2,-15.4,15.0,Long Term (3+ years),Overvalued by 46% — DCF fair value estimate 106,❌ Overvalued 46% · DCF fair value 106 · Insufficient Data at market price,,,
LLY,916.31,497.98,238.2,757.76,-45.65,Overvalued 🔴,US Pharma / Biotech,8.5,20.0,12.98,45.56,True,True,5.964,STRONG,81,522.88,879.0,460.13,5.68,-4.1,12.0,Medium Term (1.5–3 years),Overvalued by 46% — DCF fair value estimate 498,❌ Overvalued 46% · DCF fair value 498 · Insufficient Data at market price,,,
NSC,282.61,152.75,132.88,189.65,-45.95,Overvalued 🔴,US Industrials,8.9,-0.32,-1.76,37.53,True,True,2.157,AVERAGE,59,160.39,281.25,128.31,3.77,-0.5,20.0,Long Term (3+ years),Overvalued by 46% — DCF fair value estimate 153,❌ Overvalued 46% · DCF fair value 153 · Insufficient Data at market price,,,
WM,224.85,121.51,86.2,187.1,-45.96,Overvalued 🔴,US Industrials,8.7,11.97,12.27,18.28,True,True,2.816,GOOD,75,127.59,208.02,108.45,4.2,-7.5,15.0,Long Term (3+ years),Overvalued by 46% — DCF fair value estimate 122,❌ Overvalued 46% · DCF fair value 122 · Insufficient Data at market price,,,
NUE,165.17,88.97,52.4,174.29,-46.14,Overvalued 🔴,US Materials,10.4,0.3,-20.0,8.18,True,True,-0.188,WEAK,34,93.42,98.09,70.06,0.2,-40.6,25.0,Medium Term (1.5–3 years),Overvalued by 46% — DCF fair value estimate 89,❌ Overvalued 46% · DCF fair value 89 · Insufficient Data at market price,,,
CHRW,169.74,91.09,86.18,100.2,-46.34,Overvalued 🔴,US Industrials,8.6,-5.0,-19.65,4.9,True,True,0.844,WEAK,39,95.64,147.44,71.73,2.17,-13.1,25.0,Medium Term (1.5–3 years),Overvalued by 46% — DCF fair value estimate 91,❌ Overvalued 46% · DCF fair value 91 · Insufficient Data at market price,,,
ROK,360.65,192.65,170.86,233.12,-46.58,Overvalued 🔴,US Industrials,9.7,1.54,18.0,17.06,True,True,1.358,GOOD,76,202.28,287.76,171.94,2.82,-20.2,15.0,Long Term (3+ years),Overvalued by 47% — DCF fair value estimate 193,❌ Overvalued 47% · DCF fair value 193 · Insufficient Data at market price,,,
KO,75.25,40.13,24.82,58.85,-46.67,Overvalued 🔴,US Consumer Staples,8.0,2.6,-19.6,31.1,True,True,5.296,GOOD,68,42.14,73.08,35.82,4.9,-2.9,15.0,Long Term (3+ years),Overvalued by 47% — DCF fair value estimate 40,❌ Overvalued 47% · DCF fair value 40 · Insufficient Data at market price,,,
MU,382.09,202.77,62.43,530.25,-46.93,Overvalued 🔴,US Semiconductors,9.8,30.0,-20.0,26.24,True,True,1.668,STRONG,83,212.91,223.56,187.36,0.42,-41.5,12.0,Long Term (3+ years),Overvalued by 47% — DCF fair value estimate 203,❌ Overvalued 47% · DCF fair value 203 · Insufficient Data at market price,,,
ENPH,42.53,22.48,5.49,54.04,-47.14,Overvalued 🔴,US General,9.0,5.74,-20.0,11.18,True,True,0.096,AVERAGE,53,23.61,24.79,18.89,0.25,-41.7,20.0,Long Term (3+ years),Overvalued by 47% — DCF fair value estimate 22,❌ Overvalued 47% · DCF fair value 22 · Insufficient Data at market price,,,
GWRE,149.44,78.94,72.85,93.16,-47.18,Overvalued 🔴,US IT Services / Enterprise Software,9.2,19.16,18.0,3.42,True,True,0.28,GOOD,70,82.89,97.81,70.45,1.2,-34.5,15.0,Medium Term (1.5–3 years),Overvalued by 47% — DCF fair value estimate 79,❌ Overvalued 47% · DCF fair value 79 · Insufficient Data at market price,,,
KEYS,293.12,154.83,127.96,204.73,-47.18,Overvalued 🔴,US General,9.0,4.66,9.65,16.3,True,True,1.281,GOOD,75,162.57,218.65,138.19,2.3,-25.4,15.0,Long Term (3+ years),Overvalued by 47% — DCF fair value estimate 155,❌ Overvalued 47% · DCF fair value 155 · Insufficient Data at market price,,,
NCLH,20.22,10.49,6.24,18.4,-48.1,Overvalued 🔴,US General,8.8,8.26,0.0,15.88,True,True,-1.17,AVERAGE,54,11.02,11.57,8.82,0.25,-42.8,20.0,Long Term (3+ years),Overvalued by 48% — DCF fair value estimate 10,❌ Overvalued 48% · DCF fair value 10 · Insufficient Data at market price,,,
MASI,178.09,91.57,64.93,118.21,-48.58,Overvalued 🔴,US Pharma / Biotech,9.0,5.72,18.0,20.49,True,True,0.193,GOOD,77,96.15,141.11,81.73,3.12,-20.8,15.0,Long Term (3+ years),Overvalued by 49% — DCF fair value estimate 92,❌ Overvalued 49% · DCF fair value 92 · Insufficient Data at market price,,,
FCX,57.09,29.04,20.84,48.19,-49.13,Overvalued 🔴,US Materials,10.0,2.84,-13.44,25.09,True,True,1.116,GOOD,65,30.49,32.02,25.92,0.33,-43.9,15.0,Long Term (3+ years),Overvalued by 49% — DCF fair value estimate 29,❌ Overvalued 49% · DCF fair value 29 · Insufficient Data at market price,,,
MAR,326.79,165.48,115.0,259.24,-49.36,Overvalued 🔴,US General,9.0,5.81,8.34,15.81,True,True,2.608,STRONG,84,173.76,278.64,152.91,5.03,-14.7,12.0,Long Term (3+ years),Overvalued by 49% — DCF fair value estimate 165,❌ Overvalued 49% · DCF fair value 165 · Insufficient Data at market price,,,
CGNX,51.61,26.02,22.75,33.66,-49.58,Overvalued 🔴,US IT Services / Enterprise Software,10.0,5.08,1.89,16.35,True,True,0.237,GOOD,76,27.32,32.76,23.22,1.33,-36.5,15.0,Long Term (3+ years),Overvalued by 50% — DCF fair value estimate 26,❌ Overvalued 50% · DCF fair value 26 · Insufficient Data at market price,,,
WYNN,101.89,51.27,14.89,118.84,-49.68,Overvalued 🔴,US General,9.0,4.88,-6.91,16.9,True,True,0.692,GOOD,64,53.84,56.53,45.76,0.33,-44.5,15.0,Long Term (3+ years),Overvalued by 50% — DCF fair value estimate 51,❌ Overvalued 50% · DCF fair value 51 · Insufficient Data at market price,,,
CDNS,281.39,141.31,116.01,188.29,-49.78,Overvalued 🔴,US General,9.0,14.13,11.68,31.15,True,True,1.587,STRONG,89,148.37,211.78,130.57,3.56,-24.7,12.0,Long Term (3+ years),Overvalued by 50% — DCF fair value estimate 141,❌ Overvalued 50% · DCF fair value 141 · Insufficient Data at market price,,,
AMAT,369.34,184.39,115.11,346.05,-50.08,Overvalued 🔴,US Semiconductors,9.8,3.93,7.05,29.86,True,True,5.698,GOOD,79,193.61,368.04,164.57,6.01,-0.4,15.0,Long Term (3+ years),Overvalued by 50% — DCF fair value estimate 184,❌ Overvalued 50% · DCF fair value 184 · Insufficient Data at market price,,,
TXN,196.77,98.13,55.45,197.72,-50.13,Overvalued 🔴,US Semiconductors,9.8,9.63,-20.0,34.72,True,True,2.603,GOOD,72,103.04,108.19,87.58,0.33,-45.0,15.0,Long Term (3+ years),Overvalued by 50% — DCF fair value estimate 98,❌ Overvalued 50% · DCF fair value 98 · Insufficient Data at market price,,,
PH,921.56,459.04,394.96,578.05,-50.19,Overvalued 🔴,US Industrials,9.2,2.86,13.75,20.45,True,True,3.341,GOOD,73,481.99,718.95,409.69,3.28,-22.0,15.0,Long Term (3+ years),Overvalued by 50% — DCF fair value estimate 459,❌ Overvalued 50% · DCF fair value 459 · Insufficient Data at market price,,,
WDC,296.14,146.58,80.68,268.97,-50.5,Overvalued 🔴,US General,9.0,20.0,18.0,22.37,True,True,1.279,STRONG,87,153.91,161.61,135.44,0.42,-45.4,12.0,Medium Term (1.5–3 years),Overvalued by 51% — DCF fair value estimate 147,❌ Overvalued 51% · DCF fair value 147 · Insufficient Data at market price,,,
ORLY,91.16,44.86,30.54,71.46,-50.78,Overvalued 🔴,US General,9.0,6.76,-16.13,19.46,True,True,1.593,STRONG,80,47.11,77.21,41.45,5.33,-15.3,12.0,Long Term (3+ years),Overvalued by 51% — DCF fair value estimate 45,❌ Overvalued 51% · DCF fair value 45 · Insufficient Data at market price,,,
STLD,173.47,84.86,50.42,165.23,-51.08,Overvalued 🔴,US Materials,9.9,-0.44,-20.0,8.8,True,True,0.502,AVERAGE,43,89.1,93.56,71.28,0.25,-46.1,20.0,Long Term (3+ years),Overvalued by 51% — DCF fair value estimate 85,❌ Overvalued 51% · DCF fair value 85 · Insufficient Data at market price,,,
IDXX,575.72,277.76,250.47,328.44,-51.75,Overvalued 🔴,US General,9.0,9.66,18.0,31.6,True,True,1.044,STRONG,82,291.65,360.62,256.65,1.97,-37.4,12.0,Long Term (3+ years),Overvalued by 52% — DCF fair value estimate 278,❌ Overvalued 52% · DCF fair value 278 · Insufficient Data at market price,,,
CTAS,176.85,85.28,72.83,108.4,-51.78,Overvalued 🔴,US Industrials,9.2,8.49,10.12,22.82,True,True,1.757,GOOD,79,89.54,118.26,76.11,2.14,-33.1,15.0,Long Term (3+ years),Overvalued by 52% — DCF fair value estimate 85,❌ Overvalued 52% · DCF fair value 85 · Insufficient Data at market price,,,
TRMB,65.87,31.76,18.68,62.27,-51.78,Overvalued 🔴,US IT Services / Enterprise Software,10.0,-1.89,1.21,17.04,True,True,0.361,GOOD,62,33.35,35.02,28.35,0.33,-46.8,15.0,Long Term (3+ years),Overvalued by 52% — DCF fair value estimate 32,❌ Overvalued 52% · DCF fair value 32 · Insufficient Data at market price,,,
VMC,269.53,128.46,113.76,162.76,-52.34,Overvalued 🔴,US Materials,9.4,5.34,18.0,19.74,True,True,1.135,GOOD,71,134.89,232.65,114.65,4.83,-13.7,15.0,Long Term (3+ years),Overvalued by 52% — DCF fair value estimate 128,❌ Overvalued 52% · DCF fair value 128 · Insufficient Data at market price,,,
LRCX,233.45,111.11,96.59,138.07,-52.41,Overvalued 🔴,US General,9.0,19.4,18.0,32.01,True,True,5.414,STRONG,93,116.66,159.67,102.66,3.07,-31.6,12.0,Medium Term (1.5–3 years),Overvalued by 52% — DCF fair value estimate 111,❌ Overvalued 52% · DCF fair value 111 · Insufficient Data at market price,,,
GE,296.56,139.34,122.18,171.2,-53.02,Overvalued 🔴,US Industrials,9.5,15.0,10.79,18.93,True,True,7.264,GOOD,79,146.3,193.46,124.36,2.15,-34.8,15.0,Long Term (3+ years),Overvalued by 53% — DCF fair value estimate 139,❌ Overvalued 53% · DCF fair value 139 · Insufficient Data at market price,,,
KLAC,1543.82,719.79,517.27,1192.33,-53.38,Overvalued 🔴,US Semiconductors,9.8,18.21,7.3,41.25,True,True,3.742,STRONG,83,755.78,1370.28,665.09,6.78,-11.2,12.0,Long Term (3+ years),Overvalued by 53% — DCF fair value estimate 720,❌ Overvalued 53% · DCF fair value 720 · Insufficient Data at market price,,,
CSX,39.57,18.34,12.49,29.2,-53.65,Overvalued 🔴,US Industrials,8.9,-2.54,-20.0,33.48,True,True,1.711,GOOD,62,19.26,20.22,16.37,0.33,-48.9,15.0,Long Term (3+ years),Overvalued by 54% — DCF fair value estimate 18,❌ Overvalued 54% · DCF fair value 18 · Insufficient Data at market price,,,
FE,49.52,22.95,6.88,47.06,-53.65,Overvalued 🔴,US Utilities,7.3,9.84,0.0,18.77,True,True,-1.005,AVERAGE,54,24.1,25.3,19.28,0.25,-48.9,20.0,Long Term (3+ years),Overvalued by 54% — DCF fair value estimate 23,❌ Overvalued 54% · DCF fair value 23 · Insufficient Data at market price,,,
EXC,47.67,22.03,4.25,48.71,-53.78,Overvalued 🔴,US Utilities,7.3,6.54,0.0,21.21,True,True,-2.275,AVERAGE,49,23.13,24.29,18.51,0.25,-49.0,20.0,Long Term (3+ years),Overvalued by 54% — DCF fair value estimate 22,❌ Overvalued 54% · DCF fair value 22 · Insufficient Data at market price,,,
ALNY,328.7,151.59,80.26,284.05,-53.88,Overvalued 🔴,US General,9.0,20.0,18.0,13.51,True,True,0.465,GOOD,71,159.17,167.13,135.29,0.33,-49.2,15.0,Medium Term (1.5–3 years),Overvalued by 54% — DCF fair value estimate 152,❌ Overvalued 54% · DCF fair value 152 · Insufficient Data at market price,,,
HLT,303.16,139.4,102.27,208.37,-54.02,Overvalued 🔴,US General,9.0,9.09,6.93,22.37,True,True,1.944,STRONG,84,146.37,228.08,128.81,4.65,-24.8,12.0,Long Term (3+ years),Overvalued by 54% — DCF fair value estimate 139,❌ Overvalued 54% · DCF fair value 139 · Insufficient Data at market price,,,
STX,413.22,189.5,77.92,396.73,-54.14,Overvalued 🔴,US General,9.0,20.0,-14.82,21.05,True,True,0.818,GOOD,66,198.98,208.92,169.13,0.33,-49.4,15.0,Long Term (3+ years),Overvalued by 54% — DCF fair value estimate 190,❌ Overvalued 54% · DCF fair value 190 · Insufficient Data at market price,,,
NI,45.68,20.93,11.22,35.5,-54.17,Overvalued 🔴,US Utilities,7.3,18.27,0.0,27.58,True,True,-0.794,GOOD,64,21.98,23.08,18.68,0.33,-49.5,15.0,Long Term (3+ years),Overvalued by 54% — DCF fair value estimate 21,❌ Overvalued 54% · DCF fair value 21 · Insufficient Data at market price,,,
DTE,143.45,64.96,19.58,133.03,-54.72,Overvalued 🔴,US Utilities,7.3,20.0,0.0,15.99,True,True,-1.02,AVERAGE,52,68.21,71.62,54.57,0.25,-50.1,20.0,Long Term (3+ years),Overvalued by 55% — DCF fair value estimate 65,❌ Overvalued 55% · DCF fair value 65 · Insufficient Data at market price,,,
ED,110.03,49.82,13.8,103.86,-54.72,Overvalued 🔴,US Utilities,7.3,7.57,0.0,17.73,True,True,0.036,GOOD,64,52.31,54.93,44.47,0.33,-50.1,15.0,Long Term (3+ years),Overvalued by 55% — DCF fair value estimate 50,❌ Overvalued 55% · DCF fair value 50 · Insufficient Data at market price,,,
FAST,45.37,20.39,16.82,27.03,-55.05,Overvalued 🔴,US Industrials,8.7,7.41,10.48,20.19,True,True,1.051,STRONG,86,21.41,29.32,18.84,3.08,-35.4,12.0,Long Term (3+ years),Overvalued by 55% — DCF fair value estimate 20,❌ Overvalued 55% · DCF fair value 20 · Insufficient Data at market price,,,
D,60.66,26.98,4.23,61.12,-55.52,Overvalued 🔴,US Utilities,7.3,8.0,0.0,29.87,True,True,-7.28,AVERAGE,55,28.33,29.75,22.67,0.25,-51.0,20.0,Long Term (3+ years),Overvalued by 56% — DCF fair value estimate 27,❌ Overvalued 56% · DCF fair value 27 · Insufficient Data at market price,,,
CAT,719.04,316.96,189.47,553.74,-55.92,Overvalued 🔴,US Industrials,9.6,4.33,12.21,16.5,True,True,7.453,GOOD,68,332.81,590.27,282.89,5.16,-17.9,15.0,Long Term (3+ years),Overvalued by 56% — DCF fair value estimate 317,❌ Overvalued 56% · DCF fair value 317 · Insufficient Data at market price,,,
SHW,321.95,137.17,122.26,171.97,-57.39,Overvalued 🔴,US Materials,9.6,2.08,18.0,16.11,True,True,2.654,GOOD,70,144.03,151.23,122.43,0.33,-53.0,15.0,Long Term (3+ years),Overvalued by 57% — DCF fair value estimate 137,❌ Overvalued 57% · DCF fair value 137 · Insufficient Data at market price,,,
OXY,61.85,26.05,28.15,23.49,-57.88,Overvalued 🔴,US Energy,9.6,-5.0,-20.0,17.24,True,True,4.105,AVERAGE,49,27.35,28.72,21.88,0.25,-53.6,20.0,Long Term (3+ years),Overvalued by 58% — DCF fair value estimate 26,❌ Overvalued 58% · DCF fair value 26 · Insufficient Data at market price,,,
PWR,573.5,236.59,198.08,308.1,-58.75,Overvalued 🔴,US Industrials,9.0,19.62,18.0,5.57,True,True,1.621,AVERAGE,59,248.42,356.69,198.73,2.18,-37.8,20.0,Medium Term (1.5–3 years),Overvalued by 59% — DCF fair value estimate 237,❌ Overvalued 59% · DCF fair value 237 · Insufficient Data at market price,,,
FDX,357.52,147.04,58.06,312.3,-58.87,Overvalued 🔴,US Industrials,9.5,-0.65,-0.97,6.82,True,True,2.981,AVERAGE,57,154.4,162.12,123.52,0.25,-54.7,20.0,Long Term (3+ years),Overvalued by 59% — DCF fair value estimate 147,❌ Overvalued 59% · DCF fair value 147 · Insufficient Data at market price,,,
AEP,128.3,52.65,14.57,109.78,-58.96,Overvalued 🔴,US Utilities,7.3,8.0,0.0,24.62,True,True,-1.639,AVERAGE,55,55.29,58.05,44.23,0.25,-54.8,20.0,Long Term (3+ years),Overvalued by 59% — DCF fair value estimate 53,❌ Overvalued 59% · DCF fair value 53 · Insufficient Data at market price,,,
AWK,134.59,54.88,21.26,105.31,-59.22,Overvalued 🔴,US Utilities,7.3,8.0,0.0,36.56,True,True,-1.242,AVERAGE,57,57.62,60.51,46.1,0.25,-55.0,20.0,Long Term (3+ years),Overvalued by 59% — DCF fair value estimate 55,❌ Overvalued 59% · DCF fair value 55 · Insufficient Data at market price,,,
MPC,241.25,97.8,93.3,103.3,-59.46,Overvalued 🔴,US Energy,9.6,-6.36,-20.0,4.35,True,True,4.767,AVERAGE,40,102.69,107.82,82.15,0.25,-55.3,20.0,Long Term (3+ years),Overvalued by 59% — DCF fair value estimate 98,❌ Overvalued 59% · DCF fair value 98 · Insufficient Data at market price,,,
COST,974.86,387.97,338.21,448.77,-60.2,Overvalued 🔴,US Consumer Staples,8.0,7.56,10.0,3.77,True,True,7.837,GOOD,67,407.36,487.07,346.26,1.3,-50.0,15.0,Long Term (3+ years),Overvalued by 60% — DCF fair value estimate 388,❌ Overvalued 60% · DCF fair value 388 · Insufficient Data at market price,,,
MLM,589.42,234.48,182.88,354.89,-60.22,Overvalued 🔴,US Materials,9.4,5.15,18.0,23.66,True,True,0.978,GOOD,71,246.21,258.52,209.28,0.33,-56.1,15.0,Long Term (3+ years),Overvalued by 60% — DCF fair value estimate 234,❌ Overvalued 60% · DCF fair value 234 · Insufficient Data at market price,,,
SNPS,410.13,162.57,66.44,341.1,-60.36,Overvalued 🔴,US General,9.0,15.15,-5.68,12.97,True,True,1.349,GOOD,65,170.7,179.23,145.09,0.33,-56.3,15.0,Long Term (3+ years),Overvalued by 60% — DCF fair value estimate 163,❌ Overvalued 60% · DCF fair value 163 · Insufficient Data at market price,,,
ISRG,469.98,186.03,163.02,228.75,-60.42,Overvalued 🔴,US General,9.0,19.26,18.0,29.27,True,True,2.491,STRONG,90,195.33,264.33,171.89,2.94,-43.8,12.0,Medium Term (1.5–3 years),Overvalued by 60% — DCF fair value estimate 186,❌ Overvalued 60% · DCF fair value 186 · Insufficient Data at market price,,,
MUR,39.97,15.81,10.09,22.82,-60.43,Overvalued 🔴,US Energy,9.6,-5.0,-20.0,15.86,True,True,0.198,AVERAGE,51,16.6,17.44,13.28,0.25,-56.4,20.0,Long Term (3+ years),Overvalued by 60% — DCF fair value estimate 16,❌ Overvalued 60% · DCF fair value 16 · Insufficient Data at market price,,,
ARWR,60.77,23.97,19.14,28.8,-60.55,Overvalued 🔴,US Pharma / Biotech,9.2,20.0,0.0,11.86,True,True,0.157,GOOD,69,25.17,26.43,21.39,0.33,-56.5,15.0,Long Term (3+ years),Overvalued by 61% — DCF fair value estimate 24,❌ Overvalued 61% · DCF fair value 24 · Insufficient Data at market price,,,
